date;births
2007-06-18;2187
2007-06-19;2328
2007-06-20;2313
2007-06-21;2269
2007-06-22;2210
2007-06-23;1726
2007-06-24;1707
2007-06-25;2291
2007-06-26;2361
2007-06-27;2234
2007-06-28;2237
2007-06-29;2329
2007-06-30;1807
2007-07-01;1728
2007-07-02;2204
2007-07-03;2258
2007-07-04;2315
2007-07-05;2296
2007-07-06;2283
2007-07-07;2005
2007-07-08;1836
2007-07-09;2253
2007-07-10;2375
2007-07-11;2377
2007-07-12;2389
2007-07-13;2256
2007-07-14;2015
2007-07-15;1826
2007-07-16;2384
2007-07-17;2414
2007-07-18;2371
2007-07-19;2394
2007-07-20;2383
2007-07-21;1896
2007-07-22;1825
2007-07-23;2376
2007-07-24;2396
2007-07-25;2382
2007-07-26;2407
2007-07-27;2349
2007-07-28;1927
2007-07-29;1821
2007-07-30;2276
2007-07-31;2394
2007-08-01;2444
2007-08-02;2345
2007-08-03;2322
2007-08-04;1917
2007-08-05;1860
2007-08-06;2272
2007-08-07;2351
2007-08-08;2383
2007-08-09;2425
2007-08-10;2335
2007-08-11;1921
2007-08-12;1892
2007-08-13;2233
2007-08-14;2394
2007-08-15;1967
2007-08-16;2276
2007-08-17;2313
2007-08-18;1960
2007-08-19;1813
2007-08-20;2325
2007-08-21;2339
2007-08-22;2361
2007-08-23;2345
2007-08-24;2354
2007-08-25;1915
2007-08-26;1759
2007-08-27;2342
2007-08-28;2332
2007-08-29;2276
2007-08-30;2292
2007-08-31;2186
2007-09-01;1776
2007-09-02;1760
2007-09-03;2242
2007-09-04;2271
2007-09-05;2209
2007-09-06;2262
2007-09-07;2294
2007-09-08;1849
2007-09-09;1796
2007-09-10;2398
2007-09-11;2408
2007-09-12;2370
2007-09-13;2327
2007-09-14;2402
2007-09-15;1944
2007-09-16;1883
2007-09-17;2369
2007-09-18;2486
2007-09-19;2340
2007-09-20;2480
2007-09-21;2399
2007-09-22;1994
2007-09-23;1867
2007-09-24;2451
2007-09-25;2547
2007-09-26;2501
2007-09-27;2414
2007-09-28;2468
2007-09-29;2092
2007-09-30;1889
2007-10-01;2530
2007-10-02;2466
2007-10-03;2440
2007-10-04;2438
2007-10-05;2450
2007-10-06;1836
2007-10-07;1869
2007-10-08;2309
2007-10-09;2418
2007-10-10;2385
2007-10-11;2340
2007-10-12;2288
2007-10-13;1911
2007-10-14;1756
2007-10-15;2290
2007-10-16;2299
2007-10-17;2246
2007-10-18;2301
2007-10-19;2320
2007-10-20;1805
2007-10-21;1739
2007-10-22;2240
2007-10-23;2375
2007-10-24;2273
2007-10-25;2340
2007-10-26;2421
2007-10-27;1961
2007-10-28;1828
2007-10-29;2266
2007-10-30;2295
2007-10-31;2292
2007-11-01;1764
2007-11-02;2230
2007-11-03;1879
2007-11-04;1792
2007-11-05;2210
2007-11-06;2299
2007-11-07;2325
2007-11-08;2373
2007-11-09;2370
2007-11-10;1926
2007-11-11;1843
2007-11-12;2348
2007-11-13;2365
2007-11-14;2326
2007-11-15;2301
2007-11-16;2283
2007-11-17;1831
2007-11-18;1783
2007-11-19;2326
2007-11-20;2396
2007-11-21;2334
2007-11-22;2216
2007-11-23;2322
2007-11-24;1901
2007-11-25;1796
2007-11-26;2157
2007-11-27;2304
2007-11-28;2236
2007-11-29;2326
2007-11-30;2249
2007-12-01;1867
2007-12-02;1744
2007-12-03;2254
2007-12-04;2229
2007-12-05;2266
2007-12-06;2247
2007-12-07;2474
2007-12-08;1854
2007-12-09;1747
2007-12-10;2400
2007-12-11;2356
2007-12-12;2370
2007-12-13;2274
2007-12-14;2383
2007-12-15;1922
2007-12-16;1796
2007-12-17;2437
2007-12-18;2552
2007-12-19;2460
2007-12-20;2419
2007-12-21;2317
2007-12-22;1891
2007-12-23;1703
2007-12-24;1944
2007-12-25;1683
2007-12-26;2356
2007-12-27;2459
2007-12-28;2423
2007-12-29;1944
2007-12-30;1887
2007-12-31;2066
2008-01-01;1748
2008-01-02;2130
2008-01-03;2423
2008-01-04;2434
2008-01-05;1970
2008-01-06;1812
2008-01-07;2323
2008-01-08;2305
2008-01-09;2227
2008-01-10;2254
2008-01-11;2419
2008-01-12;1920
2008-01-13;1816
2008-01-14;2350
2008-01-15;2350
2008-01-16;2295
2008-01-17;2291
2008-01-18;2272
2008-01-19;1928
2008-01-20;1782
2008-01-21;2261
2008-01-22;2331
2008-01-23;2267
2008-01-24;2254
2008-01-25;2132
2008-01-26;1876
2008-01-27;1736
2008-01-28;2220
2008-01-29;2264
2008-01-30;2207
2008-01-31;2314
2008-02-01;2185
2008-02-02;1823
2008-02-03;1694
2008-02-04;2178
2008-02-05;2252
2008-02-06;2221
2008-02-07;2296
2008-02-08;2276
2008-02-09;1821
2008-02-10;1817
2008-02-11;2266
2008-02-12;2312
2008-02-13;2235
2008-02-14;2352
2008-02-15;2320
2008-02-16;1765
2008-02-17;1703
2008-02-18;2199
2008-02-19;2274
2008-02-20;2286
2008-02-21;2294
2008-02-22;2259
2008-02-23;1797
2008-02-24;1761
2008-02-25;2149
2008-02-26;2197
2008-02-27;2192
2008-02-28;2242
2008-02-29;2053
2008-03-01;1869
2008-03-02;1766
2008-03-03;2241
2008-03-04;2231
2008-03-05;2151
2008-03-06;2164
2008-03-07;2266
2008-03-08;1878
2008-03-09;1646
2008-03-10;2280
2008-03-11;2306
2008-03-12;2250
2008-03-13;2225
2008-03-14;2173
2008-03-15;1838
2008-03-16;1698
2008-03-17;2203
2008-03-18;2246
2008-03-19;2241
2008-03-20;2195
2008-03-21;2321
2008-03-22;1891
2008-03-23;1779
2008-03-24;1771
2008-03-25;2248
2008-03-26;2250
2008-03-27;2199
2008-03-28;2279
2008-03-29;1899
2008-03-30;1670
2008-03-31;2231
2008-04-01;2286
2008-04-02;2225
2008-04-03;2235
2008-04-04;2194
2008-04-05;1870
2008-04-06;1832
2008-04-07;2199
2008-04-08;2398
2008-04-09;2280
2008-04-10;2357
2008-04-11;2360
2008-04-12;1887
2008-04-13;1812
2008-04-14;2191
2008-04-15;2255
2008-04-16;2282
2008-04-17;2319
2008-04-18;2389
2008-04-19;1969
2008-04-20;1917
2008-04-21;2233
2008-04-22;2363
2008-04-23;2280
2008-04-24;2389
2008-04-25;2342
2008-04-26;1900
2008-04-27;1857
2008-04-28;2443
2008-04-29;2417
2008-04-30;2462
2008-05-01;2008
2008-05-02;2375
2008-05-03;1987
2008-05-04;1881
2008-05-05;2396
2008-05-06;2497
2008-05-07;2517
2008-05-08;1999
2008-05-09;2340
2008-05-10;2125
2008-05-11;1884
2008-05-12;1947
2008-05-13;2408
2008-05-14;2486
2008-05-15;2430
2008-05-16;2431
2008-05-17;1909
2008-05-18;1861
2008-05-19;2292
2008-05-20;2379
2008-05-21;2371
2008-05-22;2359
2008-05-23;2403
2008-05-24;2003
2008-05-25;1878
2008-05-26;2362
2008-05-27;2335
2008-05-28;2337
2008-05-29;2200
2008-05-30;2269
2008-05-31;1913
2008-06-01;1740
2008-06-02;2300
2008-06-03;2316
2008-06-04;2313
2008-06-05;2257
2008-06-06;2278
2008-06-07;1821
2008-06-08;1680
2008-06-09;2254
2008-06-10;2299
2008-06-11;2353
2008-06-12;2268
2008-06-13;2201
2008-06-14;1850
2008-06-15;1751
2008-06-16;2265
2008-06-17;2355
2008-06-18;2344
2008-06-19;2349
2008-06-20;2295
2008-06-21;1947
2008-06-22;1962
2008-06-23;2458
2008-06-24;2381
2008-06-25;2379
2008-06-26;2393
2008-06-27;2401
2008-06-28;1875
2008-06-29;1928
2008-06-30;2339
2008-07-01;2386
2008-07-02;2412
2008-07-03;2319
2008-07-04;2248
2008-07-05;1923
2008-07-06;1890
2008-07-07;2334
2008-07-08;2339
2008-07-09;2408
2008-07-10;2507
2008-07-11;2399
2008-07-12;1960
2008-07-13;1839
2008-07-14;1806
2008-07-15;2352
2008-07-16;2500
2008-07-17;2518
2008-07-18;2432
2008-07-19;2080
2008-07-20;1845
2008-07-21;2319
2008-07-22;2380
2008-07-23;2521
2008-07-24;2453
2008-07-25;2487
2008-07-26;1995
2008-07-27;1983
2008-07-28;2355
2008-07-29;2433
2008-07-30;2478
2008-07-31;2381
2008-08-01;2470
2008-08-02;1890
2008-08-03;1854
2008-08-04;2285
2008-08-05;2392
2008-08-06;2347
2008-08-07;2453
2008-08-08;2461
2008-08-09;1868
2008-08-10;1791
2008-08-11;2280
2008-08-12;2368
2008-08-13;2358
2008-08-14;2340
2008-08-15;1909
2008-08-16;1898
2008-08-17;1924
2008-08-18;2341
2008-08-19;2422
2008-08-20;2349
2008-08-21;2324
2008-08-22;2455
2008-08-23;1957
2008-08-24;1892
2008-08-25;2229
2008-08-26;2338
2008-08-27;2259
2008-08-28;2365
2008-08-29;2307
2008-08-30;1894
2008-08-31;1906
2008-09-01;2311
2008-09-02;2253
2008-09-03;2372
2008-09-04;2306
2008-09-05;2219
2008-09-06;1947
2008-09-07;1810
2008-09-08;2229
2008-09-09;2309
2008-09-10;2444
2008-09-11;2396
2008-09-12;2398
2008-09-13;1924
2008-09-14;1827
2008-09-15;2380
2008-09-16;2508
2008-09-17;2459
2008-09-18;2424
2008-09-19;2457
2008-09-20;1998
2008-09-21;1839
2008-09-22;2404
2008-09-23;2596
2008-09-24;2469
2008-09-25;2409
2008-09-26;2384
2008-09-27;2001
2008-09-28;1916
2008-09-29;2406
2008-09-30;2425
2008-10-01;2386
2008-10-02;2475
2008-10-03;2389
2008-10-04;1893
2008-10-05;1836
2008-10-06;2382
2008-10-07;2323
2008-10-08;2330
2008-10-09;2316
2008-10-10;2310
2008-10-11;1910
2008-10-12;1845
2008-10-13;2251
2008-10-14;2263
2008-10-15;2268
2008-10-16;2272
2008-10-17;2259
2008-10-18;1808
2008-10-19;1817
2008-10-20;2240
2008-10-21;2348
2008-10-22;2209
2008-10-23;2247
2008-10-24;2277
2008-10-25;1851
2008-10-26;1835
2008-10-27;2170
2008-10-28;2249
2008-10-29;2290
2008-10-30;2196
2008-10-31;2244
2008-11-01;1843
2008-11-02;1677
2008-11-03;2139
2008-11-04;2366
2008-11-05;2369
2008-11-06;2362
2008-11-07;2327
2008-11-08;1961
2008-11-09;1779
2008-11-10;2228
2008-11-11;1941
2008-11-12;2272
2008-11-13;2321
2008-11-14;2384
2008-11-15;1924
2008-11-16;1773
2008-11-17;2245
2008-11-18;2398
2008-11-19;2284
2008-11-20;2279
2008-11-21;2281
2008-11-22;1831
2008-11-23;1781
2008-11-24;2283
2008-11-25;2312
2008-11-26;2302
2008-11-27;2240
2008-11-28;2284
2008-11-29;1895
2008-11-30;1784
2008-12-01;2256
2008-12-02;2285
2008-12-03;2200
2008-12-04;2254
2008-12-05;2247
2008-12-06;1810
2008-12-07;1757
2008-12-08;2215
2008-12-09;2301
2008-12-10;2343
2008-12-11;2279
2008-12-12;2396
2008-12-13;1919
2008-12-14;1782
2008-12-15;2354
2008-12-16;2474
2008-12-17;2356
2008-12-18;2349
2008-12-19;2406
2008-12-20;1931
2008-12-21;1732
2008-12-22;2163
2008-12-23;2155
2008-12-24;1985
2008-12-25;1591
2008-12-26;2257
2008-12-27;1936
2008-12-28;1829
2008-12-29;2248
2008-12-30;2322
2008-12-31;2118
2009-01-01;1627
2009-01-02;2080
2009-01-03;1893
2009-01-04;1753
2009-01-05;2269
2009-01-06;2285
2009-01-07;2278
2009-01-08;2196
2009-01-09;2270
2009-01-10;1789
2009-01-11;1830
2009-01-12;2316
2009-01-13;2335
2009-01-14;2263
2009-01-15;2379
2009-01-16;2367
2009-01-17;1891
2009-01-18;1887
2009-01-19;2283
2009-01-20;2378
2009-01-21;2335
2009-01-22;2293
2009-01-23;2312
2009-01-24;1967
2009-01-25;1839
2009-01-26;2284
2009-01-27;2304
2009-01-28;2325
2009-01-29;2195
2009-01-30;2326
2009-01-31;1887
2009-02-01;1836
2009-02-02;2339
2009-02-03;2206
2009-02-04;2249
2009-02-05;2307
2009-02-06;2337
2009-02-07;1947
2009-02-08;1796
2009-02-09;2272
2009-02-10;2349
2009-02-11;2211
2009-02-12;2238
2009-02-13;2137
2009-02-14;1977
2009-02-15;1686
2009-02-16;2173
2009-02-17;2231
2009-02-18;2189
2009-02-19;2162
2009-02-20;2124
2009-02-21;1729
2009-02-22;1686
2009-02-23;2076
2009-02-24;2231
2009-02-25;2189
2009-02-26;2208
2009-02-27;2177
2009-02-28;1828
2009-03-01;1779
2009-03-02;2261
2009-03-03;2360
2009-03-04;2193
2009-03-05;2283
2009-03-06;2349
2009-03-07;1903
2009-03-08;1670
2009-03-09;2194
2009-03-10;2193
2009-03-11;2164
2009-03-12;2149
2009-03-13;2184
2009-03-14;1930
2009-03-15;1678
2009-03-16;2129
2009-03-17;2173
2009-03-18;2159
2009-03-19;2169
2009-03-20;2218
2009-03-21;1795
2009-03-22;1739
2009-03-23;2253
2009-03-24;2234
2009-03-25;2197
2009-03-26;2128
2009-03-27;2220
2009-03-28;1771
2009-03-29;1734
2009-03-30;2241
2009-03-31;2275
2009-04-01;2140
2009-04-02;2235
2009-04-03;2250
2009-04-04;1813
2009-04-05;1733
2009-04-06;2146
2009-04-07;2321
2009-04-08;2174
2009-04-09;2270
2009-04-10;2313
2009-04-11;1965
2009-04-12;1752
2009-04-13;1739
2009-04-14;2236
2009-04-15;2279
2009-04-16;2298
2009-04-17;2271
2009-04-18;1801
2009-04-19;1780
2009-04-20;2208
2009-04-21;2244
2009-04-22;2181
2009-04-23;2191
2009-04-24;2310
2009-04-25;1857
2009-04-26;1773
2009-04-27;2267
2009-04-28;2270
2009-04-29;2327
2009-04-30;2416
2009-05-01;2023
2009-05-02;1896
2009-05-03;1801
2009-05-04;2226
2009-05-05;2409
2009-05-06;2428
2009-05-07;2438
2009-05-08;1984
2009-05-09;1878
2009-05-10;1864
2009-05-11;2270
2009-05-12;2320
2009-05-13;2334
2009-05-14;2341
2009-05-15;2313
2009-05-16;1870
2009-05-17;1770
2009-05-18;2316
2009-05-19;2439
2009-05-20;2448
2009-05-21;1868
2009-05-22;2114
2009-05-23;1924
2009-05-24;1799
2009-05-25;2379
2009-05-26;2368
2009-05-27;2207
2009-05-28;2245
2009-05-29;2237
2009-05-30;1775
2009-05-31;1815
2009-06-01;1767
2009-06-02;2271
2009-06-03;2252
2009-06-04;2247
2009-06-05;2257
2009-06-06;1887
2009-06-07;1672
2009-06-08;2357
2009-06-09;2315
2009-06-10;2262
2009-06-11;2268
2009-06-12;2262
2009-06-13;1823
2009-06-14;1736
2009-06-15;2304
2009-06-16;2392
2009-06-17;2273
2009-06-18;2270
2009-06-19;2294
2009-06-20;1865
2009-06-21;1743
2009-06-22;2269
2009-06-23;2401
2009-06-24;2362
2009-06-25;2444
2009-06-26;2434
2009-06-27;1989
2009-06-28;1892
2009-06-29;2431
2009-06-30;2445
2009-07-01;2442
2009-07-02;2432
2009-07-03;2521
2009-07-04;2020
2009-07-05;1917
2009-07-06;2375
2009-07-07;2444
2009-07-08;2441
2009-07-09;2451
2009-07-10;2416
2009-07-11;1981
2009-07-12;1826
2009-07-13;2388
2009-07-14;2070
2009-07-15;2414
2009-07-16;2524
2009-07-17;2494
2009-07-18;1996
2009-07-19;1851
2009-07-20;2427
2009-07-21;2385
2009-07-22;2478
2009-07-23;2421
2009-07-24;2471
2009-07-25;1872
2009-07-26;1796
2009-07-27;2341
2009-07-28;2369
2009-07-29;2524
2009-07-30;2382
2009-07-31;2431
2009-08-01;1974
2009-08-02;1934
2009-08-03;2285
2009-08-04;2368
2009-08-05;2382
2009-08-06;2427
2009-08-07;2503
2009-08-08;1980
2009-08-09;1811
2009-08-10;2320
2009-08-11;2400
2009-08-12;2348
2009-08-13;2361
2009-08-14;2352
2009-08-15;2063
2009-08-16;1845
2009-08-17;2281
2009-08-18;2378
2009-08-19;2329
2009-08-20;2401
2009-08-21;2337
2009-08-22;1919
2009-08-23;1833
2009-08-24;2325
2009-08-25;2345
2009-08-26;2352
2009-08-27;2359
2009-08-28;2360
2009-08-29;1782
2009-08-30;1749
2009-08-31;2208
2009-09-01;2270
2009-09-02;2318
2009-09-03;2251
2009-09-04;2335
2009-09-05;1869
2009-09-06;1860
2009-09-07;2352
2009-09-08;2339
2009-09-09;2423
2009-09-10;2358
2009-09-11;2309
2009-09-12;1936
2009-09-13;1921
2009-09-14;2433
2009-09-15;2417
2009-09-16;2397
2009-09-17;2436
2009-09-18;2388
2009-09-19;2115
2009-09-20;1852
2009-09-21;2421
2009-09-22;2525
2009-09-23;2397
2009-09-24;2471
2009-09-25;2462
2009-09-26;2041
2009-09-27;1893
2009-09-28;2328
2009-09-29;2446
2009-09-30;2425
2009-10-01;2486
2009-10-02;2458
2009-10-03;1922
2009-10-04;1926
2009-10-05;2392
2009-10-06;2464
2009-10-07;2396
2009-10-08;2298
2009-10-09;2266
2009-10-10;1874
2009-10-11;1698
2009-10-12;2303
2009-10-13;2265
2009-10-14;2303
2009-10-15;2293
2009-10-16;2341
2009-10-17;1831
2009-10-18;1817
2009-10-19;2308
2009-10-20;2381
2009-10-21;2290
2009-10-22;2409
2009-10-23;2381
2009-10-24;1887
2009-10-25;1872
2009-10-26;2191
2009-10-27;2274
2009-10-28;2284
2009-10-29;2211
2009-10-30;2191
2009-10-31;1891
2009-11-01;1761
2009-11-02;2183
2009-11-03;2320
2009-11-04;2384
2009-11-05;2332
2009-11-06;2413
2009-11-07;1821
2009-11-08;1837
2009-11-09;2342
2009-11-10;2420
2009-11-11;1940
2009-11-12;2430
2009-11-13;2311
2009-11-14;1960
2009-11-15;1813
2009-11-16;2289
2009-11-17;2424
2009-11-18;2171
2009-11-19;2296
2009-11-20;2220
2009-11-21;1940
2009-11-22;1755
2009-11-23;2375
2009-11-24;2303
2009-11-25;2267
2009-11-26;2386
2009-11-27;2324
2009-11-28;1935
2009-11-29;1879
2009-11-30;2286
2009-12-01;2230
2009-12-02;2364
2009-12-03;2288
2009-12-04;2349
2009-12-05;1957
2009-12-06;1885
2009-12-07;2258
2009-12-08;2319
2009-12-09;2213
2009-12-10;2372
2009-12-11;2272
2009-12-12;1878
2009-12-13;1797
2009-12-14;2351
2009-12-15;2403
2009-12-16;2513
2009-12-17;2515
2009-12-18;2441
2009-12-19;2060
2009-12-20;1853
2009-12-21;2281
2009-12-22;2346
2009-12-23;2247
2009-12-24;2094
2009-12-25;1723
2009-12-26;1931
2009-12-27;1883
2009-12-28;2473
2009-12-29;2435
2009-12-30;2365
2009-12-31;2211
2010-01-01;1799
2010-01-02;1798
2010-01-03;1809
2010-01-04;2319
2010-01-05;2419
2010-01-06;2301
2010-01-07;2306
2010-01-08;2324
2010-01-09;1898
2010-01-10;1850
2010-01-11;2364
2010-01-12;2440
2010-01-13;2335
2010-01-14;2280
2010-01-15;2363
2010-01-16;1928
2010-01-17;1815
2010-01-18;2205
2010-01-19;2395
2010-01-20;2336
2010-01-21;2358
2010-01-22;2286
2010-01-23;1855
2010-01-24;1779
2010-01-25;2330
2010-01-26;2376
2010-01-27;2254
2010-01-28;2168
2010-01-29;2290
2010-01-30;1943
2010-01-31;1862
2010-02-01;2268
2010-02-02;2296
2010-02-03;2209
2010-02-04;2329
2010-02-05;2275
2010-02-06;1865
2010-02-07;1878
2010-02-08;2345
2010-02-09;2356
2010-02-10;2316
2010-02-11;2309
2010-02-12;2318
2010-02-13;1921
2010-02-14;1863
2010-02-15;2345
2010-02-16;2381
2010-02-17;2394
2010-02-18;2282
2010-02-19;2307
2010-02-20;1878
2010-02-21;1812
2010-02-22;2297
2010-02-23;2314
2010-02-24;2294
2010-02-25;2309
2010-02-26;2275
2010-02-27;1794
2010-02-28;1877
2010-03-01;2244
2010-03-02;2259
2010-03-03;2251
2010-03-04;2136
2010-03-05;2288
2010-03-06;1859
2010-03-07;1764
2010-03-08;2242
2010-03-09;2280
2010-03-10;2253
2010-03-11;2235
2010-03-12;2204
2010-03-13;1827
2010-03-14;1750
2010-03-15;2181
2010-03-16;2284
2010-03-17;2212
2010-03-18;2223
2010-03-19;2231
2010-03-20;1911
2010-03-21;1779
2010-03-22;2266
2010-03-23;2284
2010-03-24;2123
2010-03-25;2260
2010-03-26;2234
2010-03-27;1898
2010-03-28;1725
2010-03-29;2305
2010-03-30;2273
2010-03-31;2285
2010-04-01;2255
2010-04-02;2223
2010-04-03;1870
2010-04-04;1910
2010-04-05;1777
2010-04-06;2246
2010-04-07;2317
2010-04-08;2250
2010-04-09;2278
2010-04-10;1919
2010-04-11;1762
2010-04-12;2219
2010-04-13;2244
2010-04-14;2237
2010-04-15;2312
2010-04-16;2368
2010-04-17;1837
2010-04-18;1732
2010-04-19;2243
2010-04-20;2280
2010-04-21;2241
2010-04-22;2276
2010-04-23;2213
2010-04-24;1912
2010-04-25;1781
2010-04-26;2216
2010-04-27;2259
2010-04-28;2259
2010-04-29;2364
2010-04-30;2224
2010-05-01;1911
2010-05-02;1799
2010-05-03;2281
2010-05-04;2248
2010-05-05;2391
2010-05-06;2344
2010-05-07;2425
2010-05-08;2046
2010-05-09;1774
2010-05-10;2358
2010-05-11;2449
2010-05-12;2408
2010-05-13;1894
2010-05-14;2252
2010-05-15;1895
2010-05-16;1797
2010-05-17;2298
2010-05-18;2465
2010-05-19;2306
2010-05-20;2287
2010-05-21;2375
2010-05-22;1931
2010-05-23;1820
2010-05-24;1942
2010-05-25;2384
2010-05-26;2358
2010-05-27;2299
2010-05-28;2186
2010-05-29;1903
2010-05-30;1707
2010-05-31;2241
2010-06-01;2256
2010-06-02;2189
2010-06-03;2241
2010-06-04;2316
2010-06-05;1961
2010-06-06;1731
2010-06-07;2176
2010-06-08;2237
2010-06-09;2314
2010-06-10;2294
2010-06-11;2276
2010-06-12;1946
2010-06-13;1805
2010-06-14;2205
2010-06-15;2369
2010-06-16;2350
2010-06-17;2259
2010-06-18;2219
2010-06-19;1919
2010-06-20;1780
2010-06-21;2271
2010-06-22;2425
2010-06-23;2399
2010-06-24;2336
2010-06-25;2387
2010-06-26;1998
2010-06-27;1863
2010-06-28;2376
2010-06-29;2302
2010-06-30;2335
2010-07-01;2423
2010-07-02;2403
2010-07-03;1990
2010-07-04;1828
2010-07-05;2355
2010-07-06;2382
2010-07-07;2508
2010-07-08;2493
2010-07-09;2449
2010-07-10;2019
2010-07-11;1884
2010-07-12;2351
2010-07-13;2441
2010-07-14;2035
2010-07-15;2311
2010-07-16;2423
2010-07-17;1979
2010-07-18;1825
2010-07-19;2290
2010-07-20;2457
2010-07-21;2423
2010-07-22;2360
2010-07-23;2289
2010-07-24;1949
2010-07-25;1926
2010-07-26;2296
2010-07-27;2461
2010-07-28;2409
2010-07-29;2436
2010-07-30;2439
2010-07-31;1927
2010-08-01;1918
2010-08-02;2220
2010-08-03;2448
2010-08-04;2427
2010-08-05;2339
2010-08-06;2376
2010-08-07;2078
2010-08-08;1873
2010-08-09;2370
2010-08-10;2405
2010-08-11;2413
2010-08-12;2336
2010-08-13;2292
2010-08-14;2000
2010-08-15;1843
2010-08-16;2228
2010-08-17;2273
2010-08-18;2375
2010-08-19;2406
2010-08-20;2381
2010-08-21;2054
2010-08-22;1958
2010-08-23;2248
2010-08-24;2384
2010-08-25;2303
2010-08-26;2348
2010-08-27;2371
2010-08-28;1893
2010-08-29;1727
2010-08-30;2276
2010-08-31;2220
2010-09-01;2177
2010-09-02;2304
2010-09-03;2359
2010-09-04;1867
2010-09-05;1828
2010-09-06;2331
2010-09-07;2322
2010-09-08;2365
2010-09-09;2378
2010-09-10;2331
2010-09-11;1953
2010-09-12;1839
2010-09-13;2270
2010-09-14;2399
2010-09-15;2329
2010-09-16;2348
2010-09-17;2382
2010-09-18;1974
2010-09-19;1911
2010-09-20;2489
2010-09-21;2493
2010-09-22;2442
2010-09-23;2427
2010-09-24;2475
2010-09-25;2043
2010-09-26;1991
2010-09-27;2538
2010-09-28;2523
2010-09-29;2404
2010-09-30;2467
2010-10-01;2469
2010-10-02;2081
2010-10-03;1921
2010-10-04;2565
2010-10-05;2535
2010-10-06;2528
2010-10-07;2471
2010-10-08;2424
2010-10-09;1943
2010-10-10;1967
2010-10-11;2375
2010-10-12;2338
2010-10-13;2383
2010-10-14;2395
2010-10-15;2391
2010-10-16;1998
2010-10-17;1899
2010-10-18;2306
2010-10-19;2390
2010-10-20;2286
2010-10-21;2466
2010-10-22;2417
2010-10-23;2036
2010-10-24;1914
2010-10-25;2342
2010-10-26;2373
2010-10-27;2393
2010-10-28;2380
2010-10-29;2360
2010-10-30;1987
2010-10-31;1965
2010-11-01;1880
2010-11-02;2332
2010-11-03;2392
2010-11-04;2369
2010-11-05;2327
2010-11-06;2023
2010-11-07;1908
2010-11-08;2417
2010-11-09;2514
2010-11-10;2489
2010-11-11;2012
2010-11-12;2332
2010-11-13;1993
2010-11-14;1968
2010-11-15;2379
2010-11-16;2320
2010-11-17;2345
2010-11-18;2332
2010-11-19;2385
2010-11-20;1978
2010-11-21;1913
2010-11-22;2343
2010-11-23;2284
2010-11-24;2436
2010-11-25;2388
2010-11-26;2324
2010-11-27;2007
2010-11-28;1893
2010-11-29;2275
2010-11-30;2316
2010-12-01;2366
2010-12-02;2338
2010-12-03;2328
2010-12-04;1893
2010-12-05;1806
2010-12-06;2398
2010-12-07;2416
2010-12-08;2297
2010-12-09;2329
2010-12-10;2241
2010-12-11;1944
2010-12-12;1891
2010-12-13;2355
2010-12-14;2430
2010-12-15;2383
2010-12-16;2443
2010-12-17;2443
2010-12-18;2006
2010-12-19;1929
2010-12-20;2437
2010-12-21;2405
2010-12-22;2225
2010-12-23;2092
2010-12-24;1981
2010-12-25;1698
2010-12-26;1747
2010-12-27;2269
2010-12-28;2426
2010-12-29;2368
2010-12-30;2329
2010-12-31;2045
2011-01-01;1772
2011-01-02;1750
2011-01-03;2232
2011-01-04;2357
2011-01-05;2332
2011-01-06;2345
2011-01-07;2395
2011-01-08;1914
2011-01-09;1759
2011-01-10;2317
2011-01-11;2253
2011-01-12;2277
2011-01-13;2241
2011-01-14;2383
2011-01-15;1866
2011-01-16;1769
2011-01-17;2194
2011-01-18;2267
2011-01-19;2222
2011-01-20;2296
2011-01-21;2278
2011-01-22;1950
2011-01-23;1875
2011-01-24;2199
2011-01-25;2306
2011-01-26;2308
2011-01-27;2270
2011-01-28;2238
2011-01-29;1941
2011-01-30;1752
2011-01-31;2235
2011-02-01;2253
2011-02-02;2194
2011-02-03;2218
2011-02-04;2239
2011-02-05;1885
2011-02-06;1773
2011-02-07;2234
2011-02-08;2363
2011-02-09;2323
2011-02-10;2284
2011-02-11;2323
2011-02-12;1850
2011-02-13;1827
2011-02-14;2334
2011-02-15;2425
2011-02-16;2341
2011-02-17;2327
2011-02-18;2317
2011-02-19;1914
2011-02-20;1777
2011-02-21;2228
2011-02-22;2284
2011-02-23;2309
2011-02-24;2272
2011-02-25;2237
2011-02-26;1888
2011-02-27;1753
2011-02-28;2144
2011-03-01;2239
2011-03-02;2234
2011-03-03;2168
2011-03-04;2282
2011-03-05;1876
2011-03-06;1833
2011-03-07;2216
2011-03-08;2213
2011-03-09;2145
2011-03-10;2140
2011-03-11;2144
2011-03-12;1874
2011-03-13;1733
2011-03-14;2141
2011-03-15;2220
2011-03-16;2295
2011-03-17;2174
2011-03-18;2161
2011-03-19;1784
2011-03-20;1668
2011-03-21;2095
2011-03-22;2227
2011-03-23;2193
2011-03-24;2220
2011-03-25;2223
2011-03-26;1877
2011-03-27;1637
2011-03-28;2138
2011-03-29;2256
2011-03-30;2137
2011-03-31;2159
2011-04-01;2135
2011-04-02;1872
2011-04-03;1747
2011-04-04;2148
2011-04-05;2241
2011-04-06;2246
2011-04-07;2229
2011-04-08;2299
2011-04-09;1891
2011-04-10;1792
2011-04-11;2211
2011-04-12;2222
2011-04-13;2133
2011-04-14;2230
2011-04-15;2222
2011-04-16;1738
